species,cultivar,location,climatic_classification,climatic_data,year,dormancy_break_field,breaking_dormancy_40_baggiolini,begin_flowering_f5,flowering_f50,flowering_f90,end_flowering,ripening,bud_drop,flower_anomaly,spring_frost_damage,productivity,fruit_quality,rootstock,plantation_framework,training_system,irrigation_system,source,comment
Apricot,Tadeo,Zaragoza/Spain,Arid Cold steppe ,Yes,2011,,,,9-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Tadeo,Zaragoza/Spain,Arid Cold steppe ,Yes,2012,,,,13-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Tadeo,Zaragoza/Spain,Arid Cold steppe ,Yes,2013,,,,13-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Tadeo,Zaragoza/Spain,Arid Cold steppe ,Yes,2014,,,,10-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Tadeo,Zaragoza/Spain,Arid Cold steppe ,Yes,2015,,,,18-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Tadeo,Zaragoza/Spain,Arid Cold steppe ,Yes,2016,,,,29-Feb,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Tadeo,Zaragoza/Spain,Arid Cold steppe ,Yes,2017,,,,1-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Tadeo,Zaragoza/Spain,Arid Cold steppe ,Yes,2018,,,,11-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Tadeo,Zaragoza/Spain,Arid Cold steppe ,Yes,2019,,,,4-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Tadeo,Zaragoza/Spain,Arid Cold steppe ,Yes,2020,,,,25-Feb,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Tadeo,Zaragoza/Spain,Arid Cold steppe ,Yes,2021,,,,1-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Tadeo,Zaragoza/Spain,Arid Cold steppe ,Yes,2022,,,,4-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Moniquí 21,Zaragoza/Spain,Arid Cold steppe ,Yes,2003,,,,18-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Moniquí 21,Zaragoza/Spain,Arid Cold steppe ,Yes,2004,,,,27-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Moniquí 21,Zaragoza/Spain,Arid Cold steppe ,Yes,2005,,,,21-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Moniquí 21,Zaragoza/Spain,Arid Cold steppe ,Yes,2006,,,,13-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Moniquí 21,Zaragoza/Spain,Arid Cold steppe ,Yes,2009,,,,9-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Moniquí 21,Zaragoza/Spain,Arid Cold steppe ,Yes,2010,,,,20-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Moniquí 21,Zaragoza/Spain,Arid Cold steppe ,Yes,2011,,,,10-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Moniquí 21,Zaragoza/Spain,Arid Cold steppe ,Yes,2012,,,,14-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Moniquí 21,Zaragoza/Spain,Arid Cold steppe ,Yes,2013,,,,13-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Moniquí 21,Zaragoza/Spain,Arid Cold steppe ,Yes,2014,,,,10-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Moniquí 21,Zaragoza/Spain,Arid Cold steppe ,Yes,2015,,,,18-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Moniquí 21,Zaragoza/Spain,Arid Cold steppe ,Yes,2016,,,,2-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Moniquí 21,Zaragoza/Spain,Arid Cold steppe ,Yes,2017,,,,3-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Moniquí 21,Zaragoza/Spain,Arid Cold steppe ,Yes,2018,,,,17-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Moniquí 21,Zaragoza/Spain,Arid Cold steppe ,Yes,2019,,,,4-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Moniquí 21,Zaragoza/Spain,Arid Cold steppe ,Yes,2020,,,,27-Feb,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Moniquí 21,Zaragoza/Spain,Arid Cold steppe ,Yes,2021,,,,25-Feb,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Moniquí 21,Zaragoza/Spain,Arid Cold steppe ,Yes,2022,,,,3-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Muñoz,Zaragoza/Spain,Arid Cold steppe ,Yes,2009,,,,6-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Muñoz,Zaragoza/Spain,Arid Cold steppe ,Yes,2010,,,,15-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Muñoz,Zaragoza/Spain,Arid Cold steppe ,Yes,2011,,,,6-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Muñoz,Zaragoza/Spain,Arid Cold steppe ,Yes,2012,,,,13-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Muñoz,Zaragoza/Spain,Arid Cold steppe ,Yes,2013,,,,11-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Muñoz,Zaragoza/Spain,Arid Cold steppe ,Yes,2014,,,,10-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Muñoz,Zaragoza/Spain,Arid Cold steppe ,Yes,2015,,,,16-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Muñoz,Zaragoza/Spain,Arid Cold steppe ,Yes,2016,,,,1-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Muñoz,Zaragoza/Spain,Arid Cold steppe ,Yes,2017,,,,2-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Muñoz,Zaragoza/Spain,Arid Cold steppe ,Yes,2018,,,,17-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Muñoz,Zaragoza/Spain,Arid Cold steppe ,Yes,2019,,,,4-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Muñoz,Zaragoza/Spain,Arid Cold steppe ,Yes,2020,,,,25-Feb,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Muñoz,Zaragoza/Spain,Arid Cold steppe ,Yes,2021,,,,25-Feb,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Muñoz,Zaragoza/Spain,Arid Cold steppe ,Yes,2022,,,,2-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Harcot,Zaragoza/Spain,Arid Cold steppe ,Yes,1999,,,,9-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Harcot,Zaragoza/Spain,Arid Cold steppe ,Yes,2000,,,,29-Feb,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Harcot,Zaragoza/Spain,Arid Cold steppe ,Yes,2001,,,,7-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Harcot,Zaragoza/Spain,Arid Cold steppe ,Yes,2002,,,,28-Feb,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Harcot,Zaragoza/Spain,Arid Cold steppe ,Yes,2003,,,,12-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Harcot,Zaragoza/Spain,Arid Cold steppe ,Yes,2004,,,,19-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Harcot,Zaragoza/Spain,Arid Cold steppe ,Yes,2005,,,,18-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Harcot,Zaragoza/Spain,Arid Cold steppe ,Yes,2006,,,,11-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Harcot,Zaragoza/Spain,Arid Cold steppe ,Yes,2009,,,,9-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Harcot,Zaragoza/Spain,Arid Cold steppe ,Yes,2010,,,,17-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Harcot,Zaragoza/Spain,Arid Cold steppe ,Yes,2011,,,,6-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Harcot,Zaragoza/Spain,Arid Cold steppe ,Yes,2012,,,,14-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Harcot,Zaragoza/Spain,Arid Cold steppe ,Yes,2013,,,,11-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Harcot,Zaragoza/Spain,Arid Cold steppe ,Yes,2014,,,,3-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Harcot,Zaragoza/Spain,Arid Cold steppe ,Yes,2015,,,,13-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Harcot,Zaragoza/Spain,Arid Cold steppe ,Yes,2016,,,,27-Feb,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Harcot,Zaragoza/Spain,Arid Cold steppe ,Yes,2017,,,,27-Feb,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Harcot,Zaragoza/Spain,Arid Cold steppe ,Yes,2018,,,,11-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Harcot,Zaragoza/Spain,Arid Cold steppe ,Yes,2019,,,,4-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Harcot,Zaragoza/Spain,Arid Cold steppe ,Yes,2020,,,,25-Feb,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Harcot,Zaragoza/Spain,Arid Cold steppe ,Yes,2021,,,,24-Feb,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Harcot,Zaragoza/Spain,Arid Cold steppe ,Yes,2022,,,,2-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Stella,Zaragoza/Spain,Arid Cold steppe ,Yes,2002,,,,3-Apr,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Stella,Zaragoza/Spain,Arid Cold steppe ,Yes,2003,,,,25-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Stella,Zaragoza/Spain,Arid Cold steppe ,Yes,2004,,,,1-Apr,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Stella,Zaragoza/Spain,Arid Cold steppe ,Yes,2005,,,,29-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Stella,Zaragoza/Spain,Arid Cold steppe ,Yes,2006,,,,16-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Stella,Zaragoza/Spain,Arid Cold steppe ,Yes,2009,,,,2-Apr,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Stella,Zaragoza/Spain,Arid Cold steppe ,Yes,2010,,,,25-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Stella,Zaragoza/Spain,Arid Cold steppe ,Yes,2011,,,,17-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Stella,Zaragoza/Spain,Arid Cold steppe ,Yes,2012,,,,21-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Stella,Zaragoza/Spain,Arid Cold steppe ,Yes,2013,,,,4-Apr,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Stella,Zaragoza/Spain,Arid Cold steppe ,Yes,2014,,,,25-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Stella,Zaragoza/Spain,Arid Cold steppe ,Yes,2015,,,,27-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Stella,Zaragoza/Spain,Arid Cold steppe ,Yes,2016,,,,19-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Stella,Zaragoza/Spain,Arid Cold steppe ,Yes,2017,,,,20-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Stella,Zaragoza/Spain,Arid Cold steppe ,Yes,2018,,,,3-Apr,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Stella,Zaragoza/Spain,Arid Cold steppe ,Yes,2019,,,,6-Apr,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Stella,Zaragoza/Spain,Arid Cold steppe ,Yes,2021,,,,27-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Stella,Zaragoza/Spain,Arid Cold steppe ,Yes,2022,,,,,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Luizet,Zaragoza/Spain,Arid Cold steppe ,Yes,2009,,,,9-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Luizet,Zaragoza/Spain,Arid Cold steppe ,Yes,2010,,,,18-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Luizet,Zaragoza/Spain,Arid Cold steppe ,Yes,2011,,,,9-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Luizet,Zaragoza/Spain,Arid Cold steppe ,Yes,2012,,,,14-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Luizet,Zaragoza/Spain,Arid Cold steppe ,Yes,2013,,,,14-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Luizet,Zaragoza/Spain,Arid Cold steppe ,Yes,2014,,,,12-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Luizet,Zaragoza/Spain,Arid Cold steppe ,Yes,2015,,,,15-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Luizet,Zaragoza/Spain,Arid Cold steppe ,Yes,2016,,,,2-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Luizet,Zaragoza/Spain,Arid Cold steppe ,Yes,2017,,,,3-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Luizet,Zaragoza/Spain,Arid Cold steppe ,Yes,2018,,,,14-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Luizet,Zaragoza/Spain,Arid Cold steppe ,Yes,2019,,,,6-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Luizet,Zaragoza/Spain,Arid Cold steppe ,Yes,2020,,,,26-Feb,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Luizet,Zaragoza/Spain,Arid Cold steppe ,Yes,2021,,,,25-Feb,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Luizet,Zaragoza/Spain,Arid Cold steppe ,Yes,2022,,,,2-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Moniquí 1006,Zaragoza/Spain,Arid Cold steppe ,Yes,2009,,,,9-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Moniquí 1006,Zaragoza/Spain,Arid Cold steppe ,Yes,2010,,,,25-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Moniquí 1006,Zaragoza/Spain,Arid Cold steppe ,Yes,2011,,,,6-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Moniquí 1006,Zaragoza/Spain,Arid Cold steppe ,Yes,2012,,,,13-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Moniquí 1006,Zaragoza/Spain,Arid Cold steppe ,Yes,2013,,,,11-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Moniquí 1006,Zaragoza/Spain,Arid Cold steppe ,Yes,2014,,,,10-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Moniquí 1006,Zaragoza/Spain,Arid Cold steppe ,Yes,2015,,,,15-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Moniquí 1006,Zaragoza/Spain,Arid Cold steppe ,Yes,2016,,,,1-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Moniquí 1006,Zaragoza/Spain,Arid Cold steppe ,Yes,2017,,,,2-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Moniquí 1006,Zaragoza/Spain,Arid Cold steppe ,Yes,2018,,,,11-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Moniquí 1006,Zaragoza/Spain,Arid Cold steppe ,Yes,2019,,,,4-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Moniquí 1006,Zaragoza/Spain,Arid Cold steppe ,Yes,2020,,,,25-Feb,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Moniquí 1006,Zaragoza/Spain,Arid Cold steppe ,Yes,2021,,,,25-Feb,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Moniquí 1006,Zaragoza/Spain,Arid Cold steppe ,Yes,2022,,,,2-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Goldrich,Zaragoza/Spain,Arid Cold steppe ,Yes,1999,,,,3-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Goldrich,Zaragoza/Spain,Arid Cold steppe ,Yes,2000,,,,26-Feb,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Goldrich,Zaragoza/Spain,Arid Cold steppe ,Yes,2001,,,,7-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Goldrich,Zaragoza/Spain,Arid Cold steppe ,Yes,2002,,,,27-Feb,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Goldrich,Zaragoza/Spain,Arid Cold steppe ,Yes,2003,,,,8-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Goldrich,Zaragoza/Spain,Arid Cold steppe ,Yes,2004,,,,13-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Goldrich,Zaragoza/Spain,Arid Cold steppe ,Yes,2005,,,,18-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Goldrich,Zaragoza/Spain,Arid Cold steppe ,Yes,2006,,,,8-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Goldrich,Zaragoza/Spain,Arid Cold steppe ,Yes,2009,,,,2-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Goldrich,Zaragoza/Spain,Arid Cold steppe ,Yes,2010,,,,11-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Goldrich,Zaragoza/Spain,Arid Cold steppe ,Yes,2011,,,,2-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Goldrich,Zaragoza/Spain,Arid Cold steppe ,Yes,2012,,,,9-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Goldrich,Zaragoza/Spain,Arid Cold steppe ,Yes,2013,,,,10-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Goldrich,Zaragoza/Spain,Arid Cold steppe ,Yes,2014,,,,25-Feb,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Goldrich,Zaragoza/Spain,Arid Cold steppe ,Yes,2015,,,,12-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Goldrich,Zaragoza/Spain,Arid Cold steppe ,Yes,2016,,,,24-Feb,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Goldrich,Zaragoza/Spain,Arid Cold steppe ,Yes,2017,,,,24-Feb,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Goldrich,Zaragoza/Spain,Arid Cold steppe ,Yes,2018,,,,8-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Goldrich,Zaragoza/Spain,Arid Cold steppe ,Yes,2019,,,,28-Feb,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Goldrich,Zaragoza/Spain,Arid Cold steppe ,Yes,2020,,,,20-Feb,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Goldrich,Zaragoza/Spain,Arid Cold steppe ,Yes,2021,,,,20-Feb,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Goldrich,Zaragoza/Spain,Arid Cold steppe ,Yes,2022,,,,,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Canino,Zaragoza/Spain,Arid Cold steppe ,Yes,2004,,,,15-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Canino,Zaragoza/Spain,Arid Cold steppe ,Yes,2005,,,,18-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Canino,Zaragoza/Spain,Arid Cold steppe ,Yes,2006,,,,8-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Canino,Zaragoza/Spain,Arid Cold steppe ,Yes,2009,,,,2-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Canino,Zaragoza/Spain,Arid Cold steppe ,Yes,2010,,,,8-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Canino,Zaragoza/Spain,Arid Cold steppe ,Yes,2011,,,,2-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Canino,Zaragoza/Spain,Arid Cold steppe ,Yes,2012,,,,9-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Canino,Zaragoza/Spain,Arid Cold steppe ,Yes,2013,,,,9-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Canino,Zaragoza/Spain,Arid Cold steppe ,Yes,2014,,,,27-Feb,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Canino,Zaragoza/Spain,Arid Cold steppe ,Yes,2015,,,,12-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Canino,Zaragoza/Spain,Arid Cold steppe ,Yes,2016,,,,26-Feb,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Canino,Zaragoza/Spain,Arid Cold steppe ,Yes,2017,,,,26-Feb,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Canino,Zaragoza/Spain,Arid Cold steppe ,Yes,2018,,,,8-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Canino,Zaragoza/Spain,Arid Cold steppe ,Yes,2019,,,,24-Feb,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Canino,Zaragoza/Spain,Arid Cold steppe ,Yes,2020,,,,25-Feb,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Canino,Zaragoza/Spain,Arid Cold steppe ,Yes,2021,,,,23-Feb,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Canino,Zaragoza/Spain,Arid Cold steppe ,Yes,2022,,,,25-Feb,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Corbato,Zaragoza/Spain,Arid Cold steppe ,Yes,2003,,,,12-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Corbato,Zaragoza/Spain,Arid Cold steppe ,Yes,2004,,,,23-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Corbato,Zaragoza/Spain,Arid Cold steppe ,Yes,2005,,,,18-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Corbato,Zaragoza/Spain,Arid Cold steppe ,Yes,2006,,,,13-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Corbato,Zaragoza/Spain,Arid Cold steppe ,Yes,2009,,,,6-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Corbato,Zaragoza/Spain,Arid Cold steppe ,Yes,2010,,,,15-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Corbato,Zaragoza/Spain,Arid Cold steppe ,Yes,2011,,,,7-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Corbato,Zaragoza/Spain,Arid Cold steppe ,Yes,2012,,,,11-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Corbato,Zaragoza/Spain,Arid Cold steppe ,Yes,2013,,,,10-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Corbato,Zaragoza/Spain,Arid Cold steppe ,Yes,2014,,,,5-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Corbato,Zaragoza/Spain,Arid Cold steppe ,Yes,2015,,,,15-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
Apricot,Corbato,Zaragoza/Spain,Arid Cold steppe ,Yes,2016,,,,1-Mar,,,,,,,,,seedling,3x5,Spanish bush,Drip irrigation,Own data,
