"species","cultivar","location","repetition","split","year","pheno","measurement_type"
"Sweet Cherry","Schneiders","Klein-Altendorf",6,"Calibration","1987",118,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",6,"Calibration","1988",125,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",6,"Calibration","1989",115,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",6,"Calibration","1990",111,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",6,"Calibration","1991",106,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",6,"Calibration","1992",119,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",6,"Calibration","1994",112,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",6,"Calibration","1998",109,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",6,"Calibration","1999",113,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",6,"Calibration","2000",114,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",6,"Calibration","2001",123,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",6,"Calibration","2002",109,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",6,"Calibration","2003",108,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",6,"Calibration","2004",112,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",6,"Calibration","2005",108,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",6,"Calibration","2009",106,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",6,"Calibration","2011",101,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",6,"Calibration","2012",107,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",6,"Calibration","2013",118,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",6,"Calibration","2016",119,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",6,"Calibration","2017",102,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",6,"Calibration","2018",108,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",6,"Calibration","2019",103,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",6,"Validation","1984",128,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",6,"Validation","1993",112,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",6,"Validation","2006",122,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",6,"Validation","2007",107,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",6,"Validation","2008",118,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",6,"Validation","2010",111,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",6,"Validation","2014",98,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",6,"Validation","2015",110,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",7,"Calibration","1984",128,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",7,"Calibration","1986",129,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",7,"Calibration","1987",118,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",7,"Calibration","1988",125,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",7,"Calibration","1989",115,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",7,"Calibration","1990",111,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",7,"Calibration","1991",106,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",7,"Calibration","1992",119,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",7,"Calibration","1993",112,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",7,"Calibration","1994",112,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",7,"Calibration","1999",113,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",7,"Calibration","2000",114,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",7,"Calibration","2001",123,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",7,"Calibration","2002",109,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",7,"Calibration","2003",108,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",7,"Calibration","2006",122,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",7,"Calibration","2008",118,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",7,"Calibration","2009",106,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",7,"Calibration","2011",101,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",7,"Calibration","2013",118,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",7,"Calibration","2015",110,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",7,"Calibration","2016",119,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",7,"Calibration","2017",102,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",7,"Calibration","2019",103,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",7,"Validation","1998",109,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",7,"Validation","2004",112,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",7,"Validation","2005",108,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",7,"Validation","2007",107,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",7,"Validation","2010",111,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",7,"Validation","2012",107,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",7,"Validation","2014",98,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",7,"Validation","2018",108,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",8,"Calibration","1984",128,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",8,"Calibration","1986",129,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",8,"Calibration","1987",118,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",8,"Calibration","1988",125,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",8,"Calibration","1989",115,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",8,"Calibration","1990",111,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",8,"Calibration","1991",106,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",8,"Calibration","1992",119,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",8,"Calibration","1994",112,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",8,"Calibration","1999",113,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",8,"Calibration","2000",114,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",8,"Calibration","2001",123,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",8,"Calibration","2003",108,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",8,"Calibration","2006",122,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",8,"Calibration","2007",107,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",8,"Calibration","2009",106,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",8,"Calibration","2010",111,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",8,"Calibration","2011",101,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",8,"Calibration","2012",107,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",8,"Calibration","2014",98,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",8,"Calibration","2016",119,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",8,"Calibration","2017",102,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",8,"Calibration","2018",108,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",8,"Calibration","2019",103,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",8,"Validation","1993",112,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",8,"Validation","1998",109,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",8,"Validation","2002",109,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",8,"Validation","2004",112,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",8,"Validation","2005",108,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",8,"Validation","2008",118,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",8,"Validation","2013",118,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",8,"Validation","2015",110,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",9,"Calibration","1984",128,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",9,"Calibration","1986",129,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",9,"Calibration","1987",118,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",9,"Calibration","1988",125,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",9,"Calibration","1990",111,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",9,"Calibration","1991",106,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",9,"Calibration","1992",119,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",9,"Calibration","1993",112,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",9,"Calibration","1998",109,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",9,"Calibration","2001",123,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",9,"Calibration","2002",109,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",9,"Calibration","2003",108,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",9,"Calibration","2004",112,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",9,"Calibration","2005",108,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",9,"Calibration","2007",107,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",9,"Calibration","2009",106,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",9,"Calibration","2010",111,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",9,"Calibration","2011",101,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",9,"Calibration","2012",107,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",9,"Calibration","2013",118,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",9,"Calibration","2014",98,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",9,"Calibration","2017",102,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",9,"Calibration","2018",108,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",9,"Calibration","2019",103,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",9,"Validation","1989",115,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",9,"Validation","1994",112,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",9,"Validation","1999",113,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",9,"Validation","2000",114,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",9,"Validation","2006",122,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",9,"Validation","2008",118,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",9,"Validation","2015",110,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",9,"Validation","2016",119,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",10,"Calibration","1986",129,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",10,"Calibration","1989",115,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",10,"Calibration","1990",111,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",10,"Calibration","1991",106,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",10,"Calibration","1992",119,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",10,"Calibration","1993",112,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",10,"Calibration","1994",112,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",10,"Calibration","1998",109,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",10,"Calibration","1999",113,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",10,"Calibration","2000",114,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",10,"Calibration","2003",108,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",10,"Calibration","2004",112,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",10,"Calibration","2005",108,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",10,"Calibration","2006",122,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",10,"Calibration","2007",107,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",10,"Calibration","2008",118,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",10,"Calibration","2009",106,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",10,"Calibration","2011",101,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",10,"Calibration","2012",107,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",10,"Calibration","2013",118,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",10,"Calibration","2014",98,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",10,"Calibration","2015",110,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",10,"Calibration","2018",108,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",10,"Calibration","2019",103,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",10,"Validation","1984",128,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",10,"Validation","1987",118,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",10,"Validation","1988",125,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",10,"Validation","2001",123,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",10,"Validation","2002",109,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",10,"Validation","2010",111,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",10,"Validation","2016",119,"flowering_f50"
"Sweet Cherry","Schneiders","Klein-Altendorf",10,"Validation","2017",102,"flowering_f50"
"Apricot","Mitger","Zaragoza",1,"Calibration","2000",62,"flowering_f50"
"Apricot","Mitger","Zaragoza",1,"Calibration","2001",67,"flowering_f50"
"Apricot","Mitger","Zaragoza",1,"Calibration","2003",69,"flowering_f50"
"Apricot","Mitger","Zaragoza",1,"Calibration","2004",66,"flowering_f50"
"Apricot","Mitger","Zaragoza",1,"Calibration","2005",80,"flowering_f50"
"Apricot","Mitger","Zaragoza",1,"Calibration","2009",65,"flowering_f50"
"Apricot","Mitger","Zaragoza",1,"Calibration","2011",69,"flowering_f50"
"Apricot","Mitger","Zaragoza",1,"Calibration","2012",73,"flowering_f50"
"Apricot","Mitger","Zaragoza",1,"Calibration","2013",69,"flowering_f50"
"Apricot","Mitger","Zaragoza",1,"Calibration","2014",69,"flowering_f50"
"Apricot","Mitger","Zaragoza",1,"Calibration","2015",74,"flowering_f50"
"Apricot","Mitger","Zaragoza",1,"Calibration","2016",60,"flowering_f50"
"Apricot","Mitger","Zaragoza",1,"Calibration","2018",73,"flowering_f50"
"Apricot","Mitger","Zaragoza",1,"Calibration","2019",59,"flowering_f50"
"Apricot","Mitger","Zaragoza",1,"Calibration","2020",53,"flowering_f50"
"Apricot","Mitger","Zaragoza",1,"Validation","1999",68,"flowering_f50"
"Apricot","Mitger","Zaragoza",1,"Validation","2002",61,"flowering_f50"
"Apricot","Mitger","Zaragoza",1,"Validation","2006",70,"flowering_f50"
"Apricot","Mitger","Zaragoza",1,"Validation","2010",77,"flowering_f50"
"Apricot","Mitger","Zaragoza",1,"Validation","2017",60,"flowering_f50"
"Apricot","Mitger","Zaragoza",1,"Validation","2021",55,"flowering_f50"
"Apricot","Mitger","Zaragoza",2,"Calibration","2000",62,"flowering_f50"
"Apricot","Mitger","Zaragoza",2,"Calibration","2001",67,"flowering_f50"
"Apricot","Mitger","Zaragoza",2,"Calibration","2002",61,"flowering_f50"
"Apricot","Mitger","Zaragoza",2,"Calibration","2003",69,"flowering_f50"
"Apricot","Mitger","Zaragoza",2,"Calibration","2004",66,"flowering_f50"
"Apricot","Mitger","Zaragoza",2,"Calibration","2005",80,"flowering_f50"
"Apricot","Mitger","Zaragoza",2,"Calibration","2009",65,"flowering_f50"
"Apricot","Mitger","Zaragoza",2,"Calibration","2010",77,"flowering_f50"
"Apricot","Mitger","Zaragoza",2,"Calibration","2011",69,"flowering_f50"
"Apricot","Mitger","Zaragoza",2,"Calibration","2012",73,"flowering_f50"
"Apricot","Mitger","Zaragoza",2,"Calibration","2013",69,"flowering_f50"
"Apricot","Mitger","Zaragoza",2,"Calibration","2014",69,"flowering_f50"
"Apricot","Mitger","Zaragoza",2,"Calibration","2015",74,"flowering_f50"
"Apricot","Mitger","Zaragoza",2,"Calibration","2016",60,"flowering_f50"
"Apricot","Mitger","Zaragoza",2,"Calibration","2017",60,"flowering_f50"
"Apricot","Mitger","Zaragoza",2,"Validation","1999",68,"flowering_f50"
"Apricot","Mitger","Zaragoza",2,"Validation","2006",70,"flowering_f50"
"Apricot","Mitger","Zaragoza",2,"Validation","2018",73,"flowering_f50"
"Apricot","Mitger","Zaragoza",2,"Validation","2019",59,"flowering_f50"
"Apricot","Mitger","Zaragoza",2,"Validation","2020",53,"flowering_f50"
"Apricot","Mitger","Zaragoza",2,"Validation","2021",55,"flowering_f50"
"Apricot","Mitger","Zaragoza",3,"Calibration","1999",68,"flowering_f50"
"Apricot","Mitger","Zaragoza",3,"Calibration","2001",67,"flowering_f50"
"Apricot","Mitger","Zaragoza",3,"Calibration","2002",61,"flowering_f50"
"Apricot","Mitger","Zaragoza",3,"Calibration","2003",69,"flowering_f50"
"Apricot","Mitger","Zaragoza",3,"Calibration","2004",66,"flowering_f50"
"Apricot","Mitger","Zaragoza",3,"Calibration","2006",70,"flowering_f50"
"Apricot","Mitger","Zaragoza",3,"Calibration","2009",65,"flowering_f50"
"Apricot","Mitger","Zaragoza",3,"Calibration","2010",77,"flowering_f50"
"Apricot","Mitger","Zaragoza",3,"Calibration","2013",69,"flowering_f50"
"Apricot","Mitger","Zaragoza",3,"Calibration","2015",74,"flowering_f50"
"Apricot","Mitger","Zaragoza",3,"Calibration","2017",60,"flowering_f50"
"Apricot","Mitger","Zaragoza",3,"Calibration","2018",73,"flowering_f50"
"Apricot","Mitger","Zaragoza",3,"Calibration","2019",59,"flowering_f50"
"Apricot","Mitger","Zaragoza",3,"Calibration","2020",53,"flowering_f50"
"Apricot","Mitger","Zaragoza",3,"Calibration","2021",55,"flowering_f50"
"Apricot","Mitger","Zaragoza",3,"Validation","2000",62,"flowering_f50"
"Apricot","Mitger","Zaragoza",3,"Validation","2005",80,"flowering_f50"
"Apricot","Mitger","Zaragoza",3,"Validation","2011",69,"flowering_f50"
"Apricot","Mitger","Zaragoza",3,"Validation","2012",73,"flowering_f50"
"Apricot","Mitger","Zaragoza",3,"Validation","2014",69,"flowering_f50"
"Apricot","Mitger","Zaragoza",3,"Validation","2016",60,"flowering_f50"
"Apricot","Mitger","Zaragoza",4,"Calibration","2001",67,"flowering_f50"
"Apricot","Mitger","Zaragoza",4,"Calibration","2004",66,"flowering_f50"
"Apricot","Mitger","Zaragoza",4,"Calibration","2005",80,"flowering_f50"
"Apricot","Mitger","Zaragoza",4,"Calibration","2006",70,"flowering_f50"
"Apricot","Mitger","Zaragoza",4,"Calibration","2011",69,"flowering_f50"
"Apricot","Mitger","Zaragoza",4,"Calibration","2012",73,"flowering_f50"
