"DATE","YEARMODA","Year","Month","Day","Tmin","Tmax","Tmin_source","Tmax_source","no_Tmin","no_Tmax"
1964-05-04,196454,1964,5,4,7.5,15,NA,NA,FALSE,FALSE
1964-05-05,196455,1964,5,5,8.5,15,NA,NA,FALSE,FALSE
1964-05-06,196456,1964,5,6,6,17.8,NA,NA,FALSE,FALSE
1964-05-07,196457,1964,5,7,7.6,23.4,NA,NA,FALSE,FALSE
1964-05-08,196458,1964,5,8,11,17.5,NA,NA,FALSE,FALSE
1964-05-09,196459,1964,5,9,4.2,19.5,NA,NA,FALSE,FALSE
1964-06-01,196461,1964,6,1,14,26,NA,NA,FALSE,FALSE
1964-06-02,196462,1964,6,2,14.5,25.5,NA,NA,FALSE,FALSE
1964-06-03,196463,1964,6,3,13,18,NA,NA,FALSE,FALSE
1964-06-04,196464,1964,6,4,8.5,26,NA,NA,FALSE,FALSE
1964-06-05,196465,1964,6,5,14.5,25,NA,NA,FALSE,FALSE
1964-06-06,196466,1964,6,6,7.5,25,NA,NA,FALSE,FALSE
1964-06-07,196467,1964,6,7,8.5,26,NA,NA,FALSE,FALSE
1964-06-08,196468,1964,6,8,11.5,18.5,NA,NA,FALSE,FALSE
1964-06-09,196469,1964,6,9,9.5,22.5,NA,NA,FALSE,FALSE
1964-07-01,196471,1964,7,1,11.5,19,NA,NA,FALSE,FALSE
1964-07-02,196472,1964,7,2,6.5,19.5,NA,NA,FALSE,FALSE
1964-07-03,196473,1964,7,3,6.5,22,NA,NA,FALSE,FALSE
1964-07-04,196474,1964,7,4,9,16,NA,NA,FALSE,FALSE
1964-07-05,196475,1964,7,5,5.5,17,NA,NA,FALSE,FALSE
1964-07-06,196476,1964,7,6,9.5,19,NA,NA,FALSE,FALSE
1964-07-07,196477,1964,7,7,4,23.5,NA,NA,FALSE,FALSE
1964-07-08,196478,1964,7,8,7.5,17.5,NA,NA,FALSE,FALSE
1964-07-09,196479,1964,7,9,13.5,21.5,NA,NA,FALSE,FALSE
1964-08-01,196481,1964,8,1,14,17.5,NA,NA,FALSE,FALSE
1964-08-02,196482,1964,8,2,15,18.2,NA,NA,FALSE,FALSE
1964-08-03,196483,1964,8,3,12,19.5,NA,NA,FALSE,FALSE
1964-08-04,196484,1964,8,4,13.2,25.6,NA,NA,FALSE,FALSE
1964-08-05,196485,1964,8,5,13.6,24,NA,NA,FALSE,FALSE
1964-08-06,196486,1964,8,6,11.2,31.5,NA,NA,FALSE,FALSE
1964-08-07,196487,1964,8,7,15.5,25.5,NA,NA,FALSE,FALSE
1964-08-08,196488,1964,8,8,13,20.2,NA,NA,FALSE,FALSE
1964-08-09,196489,1964,8,9,11,20,NA,NA,FALSE,FALSE
1964-09-01,196491,1964,9,1,1.7,19.2,NA,NA,FALSE,FALSE
1964-09-02,196492,1964,9,2,6.2,21.5,NA,NA,FALSE,FALSE
1964-09-03,196493,1964,9,3,6.8,25,NA,NA,FALSE,FALSE
1964-09-04,196494,1964,9,4,15.8,28.2,NA,NA,FALSE,FALSE
1964-09-05,196495,1964,9,5,15.1,24.7,NA,NA,FALSE,FALSE
1964-09-06,196496,1964,9,6,15.3,19,NA,NA,FALSE,FALSE
1964-09-07,196497,1964,9,7,11.6,17,NA,NA,FALSE,FALSE
1964-09-08,196498,1964,9,8,3.5,19,NA,NA,FALSE,FALSE
1964-09-09,196499,1964,9,9,9.5,19.5,NA,NA,FALSE,FALSE
1965-01-01,196511,1965,1,1,1.4,6.6,NA,NA,FALSE,FALSE
1965-01-02,196512,1965,1,2,0.5,3.3,NA,NA,FALSE,FALSE
1965-01-03,196513,1965,1,3,-0.5,1.5,NA,NA,FALSE,FALSE
1965-01-04,196514,1965,1,4,-1,1,NA,NA,FALSE,FALSE
1965-01-05,196515,1965,1,5,1,2.7,NA,NA,FALSE,FALSE
1965-01-06,196516,1965,1,6,2.4,4.1,NA,NA,FALSE,FALSE
1965-01-07,196517,1965,1,7,4.7,6.7,NA,NA,FALSE,FALSE
1965-01-08,196518,1965,1,8,4.3,8.9,NA,NA,FALSE,FALSE
1965-01-09,196519,1965,1,9,4,7,NA,NA,FALSE,FALSE
1965-02-01,196521,1965,2,1,-7.5,1.5,NA,NA,FALSE,FALSE
1965-02-02,196522,1965,2,2,-3.5,-0.5,NA,NA,FALSE,FALSE
1965-02-03,196523,1965,2,3,-4.5,1,NA,NA,FALSE,FALSE
1965-02-04,196524,1965,2,4,0,4,NA,NA,FALSE,FALSE
1965-02-05,196525,1965,2,5,2.1,4.5,NA,NA,FALSE,FALSE
1965-02-06,196526,1965,2,6,1.1,1.9,NA,NA,FALSE,FALSE
1965-02-07,196527,1965,2,7,0.5,4.5,NA,NA,FALSE,FALSE
1965-02-08,196528,1965,2,8,1.5,4.9,NA,NA,FALSE,FALSE
1965-02-09,196529,1965,2,9,-3.5,0.2,NA,NA,FALSE,FALSE
1965-03-01,196531,1965,3,1,-1,3,NA,NA,FALSE,FALSE
1965-03-02,196532,1965,3,2,-3,-1.7,NA,NA,FALSE,FALSE
1965-03-03,196533,1965,3,3,-6.1,-4.2,NA,NA,FALSE,FALSE
1965-03-04,196534,1965,3,4,-11.4,-1,NA,NA,FALSE,FALSE
1965-03-05,196535,1965,3,5,-10.5,1.2,NA,NA,FALSE,FALSE
1965-03-06,196536,1965,3,6,-4,0,NA,NA,FALSE,FALSE
1965-03-07,196537,1965,3,7,-3,1.5,NA,NA,FALSE,FALSE
1965-03-08,196538,1965,3,8,-2.5,1,NA,NA,FALSE,FALSE
1965-03-09,196539,1965,3,9,-2.5,3,NA,NA,FALSE,FALSE
1965-04-01,196541,1965,4,1,-0.7,17,NA,NA,FALSE,FALSE
1965-04-02,196542,1965,4,2,-0.1,17.5,NA,NA,FALSE,FALSE
1965-04-03,196543,1965,4,3,3,18.5,NA,NA,FALSE,FALSE
1965-04-04,196544,1965,4,4,6,17,NA,NA,FALSE,FALSE
1965-04-05,196545,1965,4,5,5.5,19,NA,NA,FALSE,FALSE
1965-04-06,196546,1965,4,6,7,15.2,NA,NA,FALSE,FALSE
1965-04-07,196547,1965,4,7,5.2,12,NA,NA,FALSE,FALSE
1965-04-08,196548,1965,4,8,7.3,11,NA,NA,FALSE,FALSE
1965-04-09,196549,1965,4,9,3.5,10,NA,NA,FALSE,FALSE
1965-05-01,196551,1965,5,1,2.2,16.5,NA,NA,FALSE,FALSE
1965-05-02,196552,1965,5,2,7.5,17.6,NA,NA,FALSE,FALSE
1965-05-03,196553,1965,5,3,10.1,17,NA,NA,FALSE,FALSE
1965-05-04,196554,1965,5,4,11.5,16.6,NA,NA,FALSE,FALSE
1965-05-05,196555,1965,5,5,9.4,13.6,NA,NA,FALSE,FALSE
1965-05-06,196556,1965,5,6,7.3,11.5,NA,NA,FALSE,FALSE
1965-05-07,196557,1965,5,7,7,15.5,NA,NA,FALSE,FALSE
1965-05-08,196558,1965,5,8,10.6,15,NA,NA,FALSE,FALSE
1965-05-09,196559,1965,5,9,14,16,NA,NA,FALSE,FALSE
1965-06-01,196561,1965,6,1,8.8,14.5,NA,NA,FALSE,FALSE
1965-06-02,196562,1965,6,2,6.2,18.8,NA,NA,FALSE,FALSE
1965-06-03,196563,1965,6,3,7,17.8,NA,NA,FALSE,FALSE
1965-06-04,196564,1965,6,4,8.3,18.1,NA,NA,FALSE,FALSE
1965-06-05,196565,1965,6,5,9,16,NA,NA,FALSE,FALSE
1965-06-06,196566,1965,6,6,12.3,16,NA,NA,FALSE,FALSE
1965-06-07,196567,1965,6,7,9.2,21,NA,NA,FALSE,FALSE
1965-06-08,196568,1965,6,8,12,17,NA,NA,FALSE,FALSE
1965-06-09,196569,1965,6,9,10.1,12.5,NA,NA,FALSE,FALSE
1965-07-01,196571,1965,7,1,12.1,16.1,NA,NA,FALSE,FALSE
1965-07-02,196572,1965,7,2,9.3,13.2,NA,NA,FALSE,FALSE
1965-07-03,196573,1965,7,3,9.7,16.5,NA,NA,FALSE,FALSE
1965-07-04,196574,1965,7,4,9,15.5,NA,NA,FALSE,FALSE
1965-07-05,196575,1965,7,5,10,14.6,NA,NA,FALSE,FALSE
1965-07-06,196576,1965,7,6,10.5,15.1,NA,NA,FALSE,FALSE
1965-07-07,196577,1965,7,7,11,21.2,NA,NA,FALSE,FALSE
1965-07-08,196578,1965,7,8,12.5,15,NA,NA,FALSE,FALSE
1965-07-09,196579,1965,7,9,10.8,15.1,NA,NA,FALSE,FALSE
1965-08-01,196581,1965,8,1,6.5,19.2,NA,NA,FALSE,FALSE
1965-08-02,196582,1965,8,2,11.1,18.4,NA,NA,FALSE,FALSE
1965-08-03,196583,1965,8,3,13.5,19.4,NA,NA,FALSE,FALSE
1965-08-04,196584,1965,8,4,13.3,21.8,NA,NA,FALSE,FALSE
1965-08-05,196585,1965,8,5,11.1,27.5,NA,NA,FALSE,FALSE
1965-08-06,196586,1965,8,6,13.8,22.7,NA,NA,FALSE,FALSE
1965-08-07,196587,1965,8,7,17.2,17.6,NA,NA,FALSE,FALSE
1965-08-08,196588,1965,8,8,13,16.4,NA,NA,FALSE,FALSE
1965-08-09,196589,1965,8,9,10.2,18.5,NA,NA,FALSE,FALSE
1965-09-01,196591,1965,9,1,9.1,15.2,NA,NA,FALSE,FALSE
1965-09-02,196592,1965,9,2,8.7,13.3,NA,NA,FALSE,FALSE
1965-09-03,196593,1965,9,3,10.5,16.5,NA,NA,FALSE,FALSE
1965-09-04,196594,1965,9,4,11.5,16.2,NA,NA,FALSE,FALSE
1965-09-05,196595,1965,9,5,10.5,13.8,NA,NA,FALSE,FALSE
1965-09-06,196596,1965,9,6,7.3,14.4,NA,NA,FALSE,FALSE
1965-09-07,196597,1965,9,7,9.3,15.4,NA,NA,FALSE,FALSE
1965-09-08,196598,1965,9,8,11,17.6,NA,NA,FALSE,FALSE
1965-09-09,196599,1965,9,9,11,17.5,NA,NA,FALSE,FALSE
1966-01-01,196611,1966,1,1,4.6,11.3,NA,NA,FALSE,FALSE
1966-01-02,196612,1966,1,2,5.5,7.5,NA,NA,FALSE,FALSE
1966-01-03,196613,1966,1,3,2.5,4.9,NA,NA,FALSE,FALSE
1966-01-04,196614,1966,1,4,0.5,3,NA,NA,FALSE,FALSE
1966-01-05,196615,1966,1,5,-4.5,1,NA,NA,FALSE,FALSE
1966-01-06,196616,1966,1,6,-5.5,0.2,NA,NA,FALSE,FALSE
1966-01-07,196617,1966,1,7,-4,1.1,NA,NA,FALSE,FALSE
1966-01-08,196618,1966,1,8,-4.9,5.5,NA,NA,FALSE,FALSE
1966-01-09,196619,1966,1,9,-7,3,NA,NA,FALSE,FALSE
1966-02-01,196621,1966,2,1,6.7,11,NA,NA,FALSE,FALSE
1966-02-02,196622,1966,2,2,5.4,11,NA,NA,FALSE,FALSE
1966-02-03,196623,1966,2,3,7,8.9,NA,NA,FALSE,FALSE
1966-02-04,196624,1966,2,4,-0.3,9,NA,NA,FALSE,FALSE
1966-02-05,196625,1966,2,5,5.1,13.7,NA,NA,FALSE,FALSE
1966-02-06,196626,1966,2,6,6.5,14.6,NA,NA,FALSE,FALSE
1966-02-07,196627,1966,2,7,7.3,8.6,NA,NA,FALSE,FALSE
1966-02-08,196628,1966,2,8,5.5,12.1,NA,NA,FALSE,FALSE
1966-02-09,196629,1966,2,9,5.4,10.1,NA,NA,FALSE,FALSE
1966-03-01,196631,1966,3,1,6.2,7.7,NA,NA,FALSE,FALSE
1966-03-02,196632,1966,3,2,-0.5,11,NA,NA,FALSE,FALSE
1966-03-03,196633,1966,3,3,1.5,7.6,NA,NA,FALSE,FALSE
1966-03-04,196634,1966,3,4,2,8,NA,NA,FALSE,FALSE
1966-03-05,196635,1966,3,5,4.6,5.5,NA,NA,FALSE,FALSE
1966-03-06,196636,1966,3,6,0,10.5,NA,NA,FALSE,FALSE
1966-03-07,196637,1966,3,7,0.5,10.8,NA,NA,FALSE,FALSE
1966-03-08,196638,1966,3,8,0.2,14.5,NA,NA,FALSE,FALSE
1966-03-09,196639,1966,3,9,2.8,6,NA,NA,FALSE,FALSE
1966-04-01,196641,1966,4,1,3.6,12.1,NA,NA,FALSE,FALSE
1966-04-02,196642,1966,4,2,2.5,14,NA,NA,FALSE,FALSE
1966-04-03,196643,1966,4,3,6.5,15.1,NA,NA,FALSE,FALSE
1966-04-04,196644,1966,4,4,4.4,7.6,NA,NA,FALSE,FALSE
1966-04-05,196645,1966,4,5,-1.5,14.8,NA,NA,FALSE,FALSE
1966-04-06,196646,1966,4,6,0.6,15.4,NA,NA,FALSE,FALSE
1966-04-07,196647,1966,4,7,8.3,13.5,NA,NA,FALSE,FALSE
1966-04-08,196648,1966,4,8,8.6,14.5,NA,NA,FALSE,FALSE
1966-04-09,196649,1966,4,9,8,16.1,NA,NA,FALSE,FALSE
1966-05-01,196651,1966,5,1,6,23.6,NA,NA,FALSE,FALSE
1966-05-02,196652,1966,5,2,7.3,26,NA,NA,FALSE,FALSE
1966-05-03,196653,1966,5,3,12.5,24.2,NA,NA,FALSE,FALSE
1966-05-04,196654,1966,5,4,11.5,20,NA,NA,FALSE,FALSE
1966-05-05,196655,1966,5,5,11.5,17.5,NA,NA,FALSE,FALSE
1966-05-06,196656,1966,5,6,8.5,15.5,NA,NA,FALSE,FALSE
1966-05-07,196657,1966,5,7,5.7,14,NA,NA,FALSE,FALSE
1966-05-08,196658,1966,5,8,6.7,14.4,NA,NA,FALSE,FALSE
1966-05-09,196659,1966,5,9,4,15,NA,NA,FALSE,FALSE
1966-06-01,196661,1966,6,1,5.5,16.2,NA,NA,FALSE,FALSE
1966-06-02,196662,1966,6,2,6,17.5,NA,NA,FALSE,FALSE
1966-06-03,196663,1966,6,3,6.5,20.9,NA,NA,FALSE,FALSE
1966-06-04,196664,1966,6,4,7.5,26.5,NA,NA,FALSE,FALSE
1966-06-05,196665,1966,6,5,11.5,27,NA,NA,FALSE,FALSE
1966-06-06,196666,1966,6,6,15,21,NA,NA,FALSE,FALSE
1966-06-07,196667,1966,6,7,11.5,22.5,NA,NA,FALSE,FALSE
1966-06-08,196668,1966,6,8,10,23.5,NA,NA,FALSE,FALSE
1966-06-09,196669,1966,6,9,11,27.6,NA,NA,FALSE,FALSE
1966-07-01,196671,1966,7,1,5.6,21.9,NA,NA,FALSE,FALSE
1966-07-02,196672,1966,7,2,8.5,24.2,NA,NA,FALSE,FALSE
1966-07-03,196673,1966,7,3,12.4,27.4,NA,NA,FALSE,FALSE
1966-07-04,196674,1966,7,4,14.4,25.5,NA,NA,FALSE,FALSE
1966-07-05,196675,1966,7,5,13,22,NA,NA,FALSE,FALSE
1966-07-06,196676,1966,7,6,14,15.5,NA,NA,FALSE,FALSE
1966-07-07,196677,1966,7,7,11,17,NA,NA,FALSE,FALSE
1966-07-08,196678,1966,7,8,10.5,22.5,NA,NA,FALSE,FALSE
1966-07-09,196679,1966,7,9,11.5,23,NA,NA,FALSE,FALSE
1966-08-01,196681,1966,8,1,11,19.5,NA,NA,FALSE,FALSE
1966-08-02,196682,1966,8,2,9,19.5,NA,NA,FALSE,FALSE
1966-08-03,196683,1966,8,3,12,22,NA,NA,FALSE,FALSE
1966-08-04,196684,1966,8,4,10.5,22,NA,NA,FALSE,FALSE
1966-08-05,196685,1966,8,5,11,20,NA,NA,FALSE,FALSE
1966-08-06,196686,1966,8,6,10,20.5,NA,NA,FALSE,FALSE
1966-08-07,196687,1966,8,7,12.5,19.6,NA,NA,FALSE,FALSE
1966-08-08,196688,1966,8,8,12.5,20,NA,NA,FALSE,FALSE
1966-08-09,196689,1966,8,9,9,21.5,NA,NA,FALSE,FALSE
1966-09-01,196691,1966,9,1,10.9,21.3,NA,NA,FALSE,FALSE
1966-09-02,196692,1966,9,2,14.5,21.7,NA,NA,FALSE,FALSE
1966-09-03,196693,1966,9,3,13,21.5,NA,NA,FALSE,FALSE
1966-09-04,196694,1966,9,4,10.1,22.1,NA,NA,FALSE,FALSE
1966-09-05,196695,1966,9,5,12.5,21,NA,NA,FALSE,FALSE
1966-09-06,196696,1966,9,6,11.5,23.5,NA,NA,FALSE,FALSE
1966-09-07,196697,1966,9,7,11.6,24,NA,NA,FALSE,FALSE
1966-09-08,196698,1966,9,8,13,21,NA,NA,FALSE,FALSE
1966-09-09,196699,1966,9,9,8,19.5,NA,NA,FALSE,FALSE
1967-01-01,196711,1967,1,1,3.3,5.4,NA,NA,FALSE,FALSE
1967-01-02,196712,1967,1,2,1.9,3,NA,NA,FALSE,FALSE
1967-01-03,196713,1967,1,3,1,2,NA,NA,FALSE,FALSE
1967-01-04,196714,1967,1,4,0.5,1,NA,NA,FALSE,FALSE
1967-01-05,196715,1967,1,5,-0.8,0.5,NA,NA,FALSE,FALSE
1967-01-06,196716,1967,1,6,-3.5,-2,NA,NA,FALSE,FALSE
1967-01-07,196717,1967,1,7,-6,-3.5,NA,NA,FALSE,FALSE
1967-01-08,196718,1967,1,8,-9,-3.5,NA,NA,FALSE,FALSE
1967-01-09,196719,1967,1,9,-14,-4.5,NA,NA,FALSE,FALSE
1967-02-01,196721,1967,2,1,5.5,10,NA,NA,FALSE,FALSE
1967-02-02,196722,1967,2,2,4.5,12,NA,NA,FALSE,FALSE
1967-02-03,196723,1967,2,3,11,12,NA,NA,FALSE,FALSE
1967-02-04,196724,1967,2,4,5.5,8,NA,NA,FALSE,FALSE
1967-02-05,196725,1967,2,5,4,6,NA,NA,FALSE,FALSE
1967-02-06,196726,1967,2,6,2.3,7,NA,NA,FALSE,FALSE
1967-02-07,196727,1967,2,7,1.5,7,NA,NA,FALSE,FALSE
1967-02-08,196728,1967,2,8,0.5,4,NA,NA,FALSE,FALSE
1967-02-09,196729,1967,2,9,-1,4.5,NA,NA,FALSE,FALSE
1967-03-01,196731,1967,3,1,3.2,8.9,NA,NA,FALSE,FALSE
1967-03-02,196732,1967,3,2,3.2,8.5,NA,NA,FALSE,FALSE
1967-03-03,196733,1967,3,3,4.4,9.5,NA,NA,FALSE,FALSE
1967-03-04,196734,1967,3,4,4.5,10.3,NA,NA,FALSE,FALSE
1967-03-05,196735,1967,3,5,2,9.8,NA,NA,FALSE,FALSE
1967-03-06,196736,1967,3,6,2,13.2,NA,NA,FALSE,FALSE
1967-03-07,196737,1967,3,7,1,11.5,NA,NA,FALSE,FALSE
1967-03-08,196738,1967,3,8,3.5,16,NA,NA,FALSE,FALSE
1967-03-09,196739,1967,3,9,8.4,16,NA,NA,FALSE,FALSE
1967-04-01,196741,1967,4,1,-0.5,2.5,NA,NA,FALSE,FALSE
1967-04-02,196742,1967,4,2,-2.2,9,NA,NA,FALSE,FALSE
1967-04-03,196743,1967,4,3,2.5,10.7,NA,NA,FALSE,FALSE
1967-04-04,196744,1967,4,4,4.5,8.8,NA,NA,FALSE,FALSE
1967-04-05,196745,1967,4,5,7,9.4,NA,NA,FALSE,FALSE
1967-04-06,196746,1967,4,6,3.2,5,NA,NA,FALSE,FALSE
1967-04-07,196747,1967,4,7,1.5,4.5,NA,NA,FALSE,FALSE
1967-04-08,196748,1967,4,8,1.5,10,NA,NA,FALSE,FALSE
1967-04-09,196749,1967,4,9,1.2,17.5,NA,NA,FALSE,FALSE
1967-05-01,196751,1967,5,1,8,7.5,NA,NA,FALSE,FALSE
1967-05-02,196752,1967,5,2,2.2,9.4,NA,NA,FALSE,FALSE
1967-05-03,196753,1967,5,3,0.3,9.5,NA,NA,FALSE,FALSE
1967-05-04,196754,1967,5,4,-0.4,15,NA,NA,FALSE,FALSE
1967-05-05,196755,1967,5,5,7.5,19.8,NA,NA,FALSE,FALSE
1967-05-06,196756,1967,5,6,10.1,12.6,NA,NA,FALSE,FALSE
1967-05-07,196757,1967,5,7,5,17.1,NA,NA,FALSE,FALSE
1967-05-08,196758,1967,5,8,5.5,16.5,NA,NA,FALSE,FALSE
1967-05-09,196759,1967,5,9,3.3,21,NA,NA,FALSE,FALSE
1967-06-01,196761,1967,6,1,9.4,12.9,NA,NA,FALSE,FALSE
1967-06-02,196762,1967,6,2,10,18,NA,NA,FALSE,FALSE
1967-06-03,196763,1967,6,3,9.5,20.5,NA,NA,FALSE,FALSE
1967-06-04,196764,1967,6,4,12,21.6,NA,NA,FALSE,FALSE
1967-06-05,196765,1967,6,5,11.6,18.2,NA,NA,FALSE,FALSE
1967-06-06,196766,1967,6,6,8.5,25.5,NA,NA,FALSE,FALSE
1967-06-07,196767,1967,6,7,11.9,22.5,NA,NA,FALSE,FALSE
1967-06-08,196768,1967,6,8,9.5,17.2,NA,NA,FALSE,FALSE
1967-06-09,196769,1967,6,9,7,13.5,NA,NA,FALSE,FALSE
1967-07-01,196771,1967,7,1,10.5,27,NA,NA,FALSE,FALSE
1967-07-02,196772,1967,7,2,14,29.6,NA,NA,FALSE,FALSE
1967-07-03,196773,1967,7,3,16,20.5,NA,NA,FALSE,FALSE
1967-07-04,196774,1967,7,4,9,20.5,NA,NA,FALSE,FALSE
1967-07-05,196775,1967,7,5,7.5,20,NA,NA,FALSE,FALSE
1967-07-06,196776,1967,7,6,7.5,23.5,NA,NA,FALSE,FALSE
1967-07-07,196777,1967,7,7,12.7,19.5,"daily_records4","daily_records4",FALSE,FALSE
1967-07-08,196778,1967,7,8,13.5,20.2,NA,NA,FALSE,FALSE
1967-07-09,196779,1967,7,9,11,18,NA,NA,FALSE,FALSE
1967-08-01,196781,1967,8,1,16,28.6,NA,NA,FALSE,FALSE
1967-08-02,196782,1967,8,2,12,27.9,NA,NA,FALSE,FALSE
1967-08-03,196783,1967,8,3,14.4,23.5,NA,NA,FALSE,FALSE
1967-08-04,196784,1967,8,4,10.5,20.1,NA,NA,FALSE,FALSE
1967-08-05,196785,1967,8,5,11,20.2,NA,NA,FALSE,FALSE
1967-08-06,196786,1967,8,6,5.6,21.2,NA,NA,FALSE,FALSE
1967-08-07,196787,1967,8,7,6.7,21.9,NA,NA,FALSE,FALSE
1967-08-08,196788,1967,8,8,9,26.1,NA,NA,FALSE,FALSE
1967-08-09,196789,1967,8,9,16.8,22.8,NA,NA,FALSE,FALSE
1967-09-01,196791,1967,9,1,11.3,22,NA,NA,FALSE,FALSE
1967-09-02,196792,1967,9,2,13.5,24.5,NA,NA,FALSE,FALSE
1967-09-03,196793,1967,9,3,13,23.5,NA,NA,FALSE,FALSE
1967-09-04,196794,1967,9,4,11.5,18.5,NA,NA,FALSE,FALSE
1967-09-05,196795,1967,9,5,9.5,19.5,NA,NA,FALSE,FALSE
1967-09-06,196796,1967,9,6,9.5,18,NA,NA,FALSE,FALSE
1967-09-07,196797,1967,9,7,6.5,17,NA,NA,FALSE,FALSE
1967-09-08,196798,1967,9,8,7.5,17.2,NA,NA,FALSE,FALSE
1967-09-09,196799,1967,9,9,5,16.5,NA,NA,FALSE,FALSE
1968-01-01,196811,1968,1,1,-0.2,3.1,NA,NA,FALSE,FALSE
1968-01-02,196812,1968,1,2,-1,1,NA,NA,FALSE,FALSE
1968-01-03,196813,1968,1,3,-0.5,2,NA,NA,FALSE,FALSE
1968-01-04,196814,1968,1,4,-0.2,1.2,NA,NA,FALSE,FALSE
1968-01-05,196815,1968,1,5,-2.5,9,NA,NA,FALSE,FALSE
1968-01-06,196816,1968,1,6,-1.5,5,NA,NA,FALSE,FALSE
1968-01-07,196817,1968,1,7,-0.7,-0.2,NA,NA,FALSE,FALSE
1968-01-08,196818,1968,1,8,-8.6,-0.4,NA,NA,FALSE,FALSE
1968-01-09,196819,1968,1,9,-5.9,-3.6,NA,NA,FALSE,FALSE
1968-02-01,196821,1968,2,1,1,7.5,NA,NA,FALSE,FALSE
1968-02-02,196822,1968,2,2,1.8,6,NA,NA,FALSE,FALSE
1968-02-03,196823,1968,2,3,0.1,6.1,NA,NA,FALSE,FALSE
1968-02-04,196824,1968,2,4,0.1,3.5,NA,NA,FALSE,FALSE
1968-02-05,196825,1968,2,5,-0.5,4.5,NA,NA,FALSE,FALSE
1968-02-06,196826,1968,2,6,1,4,NA,NA,FALSE,FALSE
1968-02-07,196827,1968,2,7,0.1,7,NA,NA,FALSE,FALSE
1968-02-08,196828,1968,2,8,2.1,7,NA,NA,FALSE,FALSE
1968-02-09,196829,1968,2,9,1,6.1,NA,NA,FALSE,FALSE
1968-03-01,196831,1968,3,1,-2.5,6,NA,NA,FALSE,FALSE
1968-03-02,196832,1968,3,2,-3,5.8,NA,NA,FALSE,FALSE
1968-03-03,196833,1968,3,3,-4.7,4,NA,NA,FALSE,FALSE
1968-03-04,196834,1968,3,4,0,4.5,NA,NA,FALSE,FALSE
1968-03-05,196835,1968,3,5,3,6,NA,NA,FALSE,FALSE
1968-03-06,196836,1968,3,6,3.4,3.5,NA,NA,FALSE,FALSE
1968-03-07,196837,1968,3,7,-1,3.5,NA,NA,FALSE,FALSE
1968-03-08,196838,1968,3,8,0.3,4,NA,NA,FALSE,FALSE
1968-03-09,196839,1968,3,9,1,4,NA,NA,FALSE,FALSE
1968-04-01,196841,1968,4,1,1.5,16.5,NA,NA,FALSE,FALSE
1968-04-02,196842,1968,4,2,5.5,17,NA,NA,FALSE,FALSE
1968-04-03,196843,1968,4,3,0,7.5,NA,NA,FALSE,FALSE
1968-04-04,196844,1968,4,4,0.5,12,NA,NA,FALSE,FALSE
1968-04-05,196845,1968,4,5,1.5,9,NA,NA,FALSE,FALSE
1968-04-06,196846,1968,4,6,-3,9.4,NA,NA,FALSE,FALSE
1968-04-07,196847,1968,4,7,-3.5,10.5,NA,NA,FALSE,FALSE
1968-04-08,196848,1968,4,8,-3.5,7.2,NA,NA,FALSE,FALSE
1968-04-09,196849,1968,4,9,-6,9.5,NA,NA,FALSE,FALSE
1968-05-01,196851,1968,5,1,7.5,15,NA,NA,FALSE,FALSE
1968-05-02,196852,1968,5,2,7,14.5,NA,NA,FALSE,FALSE
